   lat,    lon,    alt,    v_n,    v_e,    v_d,  gyrox,  gyroy,  gyroz,   accx,   accy,   accz,   magx,   magy,   magz
45.42557061, 11.87595461, 247.49720399, -10.44252154, 16.56124029, 6.28820836, -0.00584618, 0.02090858, 0.03850544, -1.81857059,  0.41409603, -9.87771894, -29.09392065, -35.88225304, 11.25299135
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00056063, 0.03685134, -0.03614933, -1.83186384,  0.12468316, -9.93624984, -28.07110306, -35.55537686, 14.43781374
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04270146, 0.01530181, 0.02012194, -1.69236674,  -0.27174841, -9.73431290, -29.74852289, -34.88068298, 12.60894352
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03707092, 0.05311345, 0.05515288, -1.62331075,  -0.29396351, -9.69368912, -28.90147939, -35.58783912, 12.60286919
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02735955, 0.00807487, 0.04677445, -1.93646962,  -0.09154216, -9.90664478, -29.30054485, -35.68825949, 11.33350440
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02943399, 0.01412911, 0.10349527, -1.56403183,  -0.32302173, -10.15794972, -31.08093909, -34.63148552, 9.75999755
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01394560, -0.04654983, 0.10209574, -1.89303968,  -0.12168655, -10.42034777, -30.35585480, -34.87595528, 11.08205480
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00908859, -0.02771546, 0.00269382, -1.80057606,  -0.10804022, -9.74761657, -30.71278084, -34.57190367, 11.05127530
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04594255, 0.02959068, 0.04683890, -1.65388068,  -0.03617042, -9.75612397, -31.25741928, -33.96486215, 11.40105238
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02329842, 0.00052759, 0.03030974, -1.69324913,  -0.47768578, -10.28575342, -31.19188005, -33.58322024, 12.64341937
45.42546212, 11.87618499, 241.18533539, -12.62541522, 15.55025514, 5.79833416, -0.01973714, -0.04242257, 0.02997949, -1.69767762,  -0.22632588, -10.08856615, -32.04930497, -33.33386017, 11.05974383
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02488763, -0.01312265, 0.08329185, -1.62801971,  -0.17768838, -9.71175282, -32.38915908, -33.32548465, 10.04870951
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02871513, 0.00525866, 0.07420560, -1.87355806,  -0.08537011, -9.61200723, -31.61740069, -33.23059002, 12.51758671
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00469181, 0.00189189, 0.01107676, -1.77353188,  0.21525834, -9.89756383, -32.31083102, -32.80789081, 11.84375850
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02767077, -0.00605134, -0.01497411, -1.68131479,  0.22571059, -9.65573712, -32.24000084, -33.27317915, 10.68176066
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06430841, 0.01399502, 0.02882776, -1.72659871,  -0.35741773, -9.51300767, -32.94337261, -32.55764051, 10.74040788
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04863044, -0.00734263, 0.05284002, -0.44665109,  -0.14620261, -9.95092626, -31.17110738, -33.95054302, 11.67667801
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02358067, -0.08564975, 0.05836005, 1.02346340,  -0.05767091, -9.52264986, -33.39862491, -32.35691691, 9.90877886
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04741715, -0.11573684, -0.03545149, 1.23442530,  -0.01974007, -8.60506306, -33.22594612, -32.58616558, 9.73655139
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04048397, -0.11134727, 0.02995162, 1.61939506,  -0.25884168, -8.34791508, -31.65435040, -33.17910497, 12.56070102
45.42529970, 11.87640263, 232.87432053, -17.38916395, 18.22515809, 6.83790984, -0.04170181, -0.07041367, 0.10802553, 1.85367396,  -0.16163531, -8.52898088, -31.89182830, -33.70391111, 10.37206726
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02805650, -0.05831283, 0.04156599, 2.21364514,  0.31766030, -8.98605459, -33.28917636, -32.12469764, 10.97527468
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01552159, -0.02746431, -0.09726486, 2.27799091,  -0.08262810, -9.29045379, -33.72869928, -31.63229923, 11.06320959
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05262640, -0.02378606, -0.03857056, 1.78896898,  -0.28167611, -9.76508970, -32.97139379, -32.38932441, 11.15531138
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07001622, 0.00223297, 0.07444448, 1.47712935,  -0.30054753, -9.75886686, -33.20570761, -32.60249158, 9.75093027
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04956183, 0.03433382, 0.15877952, 1.12159772,  -0.07011421, -10.32115647, -34.19637359, -31.23536308, 10.75091821
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00164230, -0.00666091, -0.03984046, 0.63946145,  0.07749251, -10.15992851, -34.96699966, -31.26538380, 7.77218287
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07719649, 0.08152490, -0.03350499, 0.42394660,  -0.11773996, -10.42510584, -34.33539016, -32.06211274, 7.32966746
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07662490, 0.07533723, 0.06297084, -0.17247615,  -0.04644148, -11.27987048, -33.65311906, -32.47533143, 8.56986245
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07124741, 0.15313819, -0.03694396, -0.82449833,  0.12546741, -11.70492977, -34.05724471, -31.95512978, 8.92165230
45.42519833, 11.87662678, 231.29511004, -17.34042023, 17.18167350, 6.93068934, -0.06633474, 0.14442781, 0.12694365, -1.25590273,  0.10085535, -12.21106613, -35.16706478, -30.96998774, 8.04733065
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03297203, 0.20711933, -0.09654750, -1.80925604,  0.13215309, -13.09755450, -35.43891581, -31.05378907, 6.35354597
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05773889, 0.12690241, 0.00770064, -2.30809946,  0.09489477, -13.65590734, -34.60074080, -31.70908120, 7.61216275
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04339168, 0.16379157, -0.04798326, -2.41874312,  -0.17479055, -13.70916561, -35.65126180, -30.77103918, 6.53856220
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05700184, 0.15847291, 0.07131604, -2.66070792,  0.02139160, -13.67673393, -36.22536699, -30.15366012, 6.25313394
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00679730, 0.17520424, -0.09982460, -2.53549362,  -0.13752714, -13.70329170, -35.77447225, -31.09566535, 3.72409021
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.06070064, 0.19832133, 0.11701687, -2.60400687,  -0.09951464, -13.17252717, -34.97115200, -32.11202018, 2.54141767
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00359155, 0.16473630, -0.06688308, -2.98361975,  0.04783823, -13.37472684, -35.07679638, -31.82356991, 4.18340414
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.07215007, 0.11431641, 0.06773700, -2.66720841,  -0.02438758, -13.15421529, -36.13796388, -30.84271825, 1.84293613
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00796847, 0.17031026, -0.15525467, -2.59248130,  0.14794248, -12.46903911, -35.87689736, -31.19087516, -0.77437608
45.42500319, 11.87683818, 222.97678568, -17.82382742, 15.42820101, 1.78182264, -0.06860390, 0.13224193, -0.01817449, -2.48616391,  0.04494475, -12.77785309, -36.44087276, -30.53883963, -0.25334240
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02724682, 0.08121790, -0.05139287, -2.53573376,  -0.22792708, -12.68945918, -35.35804567, -31.77827053, 0.75646862
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05771262, 0.05528112, 0.10164390, -2.57176251,  -0.07463615, -11.96604857, -35.47473775, -31.63461079, -1.19016716
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00919216, 0.13068886, -0.07541034, -2.27422993,  0.10054100, -11.57047351, -35.83361467, -31.18240201, -2.05717778
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.05702940, 0.07366971, -0.01005296, -2.45287375,  0.24754444, -11.41232582, -35.19201407, -31.96151040, 0.77853367
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01515775, 0.09351555, -0.12125398, -2.33212285,  0.24245209, -11.51191926, -35.27482564, -31.72373968, -3.14851280
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04545136, 0.02498156, -0.01956868, -2.14990488,  -0.12583234, -11.38297172, -35.06054820, -32.06880278, -1.72393851
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04156343, 0.04610951, -0.04782222, -2.15750202,  0.00929531, -10.94555847, -35.22934764, -31.86191217, -2.08176215
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04779886, 0.06536542, -0.05264474, -2.27303189,  -0.00929282, -10.61784926, -33.89945989, -33.22763618, -2.71531385
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02255432, 0.07048050, -0.07376548, -2.41576896,  -0.00576471, -10.42836907, -35.45900706, -31.53967334, -2.92060606
45.42490986, 11.87704004, 226.27100980, -16.26515535, 17.14037478, 2.45896710, -0.03685721, 0.01840757, 0.03136356, -2.16923296,  -0.05110573, -10.65650556, -33.47678822, -33.22945361, -5.97747265
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01263611, 0.05750069, -0.00201840, -2.06764698,  0.13603640, -9.94203075, -34.51136241, -32.54066665, -3.27001446
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03874141, 0.02493949, 0.03914167, -1.80002299,  0.04527770, -10.03437408, -35.42027871, -31.42893763, -4.27175041
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00598671, -0.00509306, -0.06028157, -1.76866214,  0.26238257, -10.21552353, -34.76935454, -32.11422021, -4.51563518
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00443568, -0.00449982, -0.10920029, -1.93007515,  0.22267859, -9.95274824, -34.73823644, -32.09399077, -4.88393303
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.03616365, 0.02034560, -0.02326218, -1.93396162,  0.01921096, -9.56666688, -34.97669108, -31.89698864, -4.45368536
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01169487, -0.00521995, -0.06215736, -1.75767546,  0.27680918, -9.96430743, -34.03164399, -32.91091555, -4.39783598
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00055183, -0.02895027, -0.05605782, -1.73944912,  0.1NaN550, -10.26043800, -33.24236193, -33.77848390, -3.81857498
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01069331, -0.05140036, -0.01338797, -1.77164336,  0.20512818, -9.72571716, -34.72910037, -32.33743999, -2.96676220
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01331497, 0.06654920, -0.07818988, -1.65593699,  0.11446348, -9.27580629, -35.15801290, -31.77433571, -3.86365562
45.42476588, 11.87722061, 223.82941327, -15.81037290, 15.33322179, -1.16522225, -0.02187184, 0.03639281, -0.07017316, -1.58247491,  0.08934565, -9.72879821, -33.00392412, -33.89623567, -4.73374229
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00986756, -0.00861941, -0.04216419, -1.71864356,  0.04088785, -10.11119968, -33.63170446, -33.41195390, -3.62931230
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00395592, -0.03531527, -0.04201705, -1.25123337,  0.10879898, -9.65095416, -33.62828336, -33.19904130, -5.25207875
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02984876, 0.01433909, 0.00838527, -1.22757337,  0.24909454, -9.30621230, -32.40494617, -34.40586077, -5.17477775
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03615485, 0.02203556, -0.10219299, -1.20504694,  0.31890896, -9.58077669, -33.18109770, -33.85391790, -3.68091214
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01043521, 0.00890838, -0.08972420, -0.93819177,  0.31431533, -9.59669125, -32.65436000, -34.21423312, -4.86838178
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02003348, 0.01786575, -0.08574841, -0.54243804,  -0.05821337, -9.91991019, -32.51842549, -34.30513578, -5.13144992
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00988477, -0.01627591, -0.01150910, 0.02668597,  0.05041436, -9.63341312, -32.33462929, -34.55806388, -4.56443705
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00099818, 0.03469672, -0.05639743, 0.67336036,  0.12401190, -9.84187194, -34.34422710, -32.32841251, -5.99749326
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01179980, -0.01877122, -0.05819287, 1.25690466,  0.32752569, -10.60176416, -31.95445212, -34.82515377, -5.17143795
45.42462734, 11.87740660, 218.73795338, -11.23335683, 16.32641483, 2.56325839, 0.03025551, -0.00705747, -0.07882132, 1.52200965,  0.28763018, -10.02437922, -33.15932714, -33.41916821, -6.65134093
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00075552, 0.05604936, -0.10330191, 1.93526575,  0.41171294, -9.77791146, -32.01232135, -34.72527495, -5.47619184
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00678815, 0.07161003, -0.10045957, 2.32585025,  -0.05230480, -10.41052126, -31.85424751, -34.87300498, -5.45917169
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.04231972, 0.03083803, 0.01035284, 2.64445806,  -0.20204779, -10.80413263, -31.81227161, -34.87874084, -5.66347318
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00130493, -0.01173733, 0.02948541, 2.91874629,  0.02415364, -10.69913691, -32.37819116, -34.26455644, -6.18183024
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00204887, 0.03629202, -0.03342115, 3.19153845,  0.19839640, -10.61472337, -31.28489667, -35.42340023, -5.20192965
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02559739, 0.05911634, -0.04263703, 3.32757254,  0.36901059, -10.51941143, -31.64439598, -35.20191488, -4.48101636
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04320842, 0.06806172, -0.12614337, 3.28810209,  0.49251179, -10.73290299, -31.30769578, -34.86018577, -8.07575068
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01835831, 0.07977293, -0.07458951, 2.91681004,  0.23211775, -10.61025144, -30.78244924, -35.45090943, -7.50306308
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00596724, 0.06906280, -0.07254965, 2.36151857,  0.23316495, -10.86654414, -30.93473264, -35.31583239, -7.51374842
45.42455234, 11.87766538, 223.30088194, -13.86648806, 16.82587901, 1.00157384, -0.01035162, 0.06363957, -0.04973013, 1.98194308,  -0.21931295, -10.79891556, -28.66456625, -37.24553912, -7.19267498
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00019116, 0.02229383, 0.02652873, 1.77498331,  0.11358267, -11.00686684, -28.69958286, -37.14554330, -7.56073226
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02795597, -0.00807742, -0.07916638, 1.37819395,  0.28163334, -10.75228551, -29.43709865, -36.33732731, -8.58358802
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00366002, 0.01999855, -0.13104011, 0.89279578,  0.42265257, -10.39271486, -28.54305831, -37.19983646, -7.87960062
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01032480, 0.03951944, -0.07981924, 0.47225198,  0.06436128, -10.37715172, -30.09418049, -35.93907952, -7.95895595
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.02376779, 0.01729100, 0.06302911, 0.03977487,  -0.03268689, -10.16308104, -29.90559246, -36.20715539, -7.43771165
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02229613, 0.02546194, -0.02130978, -0.64674903,  0.30061043, -9.40060471, -28.10603231, -37.42212501, -8.38198209
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01236467, 0.05568898, 0.01560743, -0.91750376,  0.49893874, -9.29732187, -29.00432542, -36.91606085, -7.52168026
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04393097, 0.01693145, -0.11777510, -0.86575564,  0.19109172, -9.52196568, -29.70717402, -36.15750568, -8.41074971
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.00333279, 0.00281679, -0.06731390, -0.32120330,  0.20420565, -9.55730808, -29.26528159, -36.23470896, -9.55045949
45.42440152, 11.87786281, 221.83958466, -12.56506281, 17.57887910, 0.60293214, 0.04613777, -0.01969444, -0.10054025, -0.12312360,  0.02354221, -9.25154558, -29.35945357, -36.47184754, -8.27338740
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01362442, -0.00731259, 0.00244585, 0.26660201,  0.05682626, -9.03557636, -28.35902992, -37.21578119, -8.44826421
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01399568, -0.02209190, 0.01277629, 0.65881629,  0.14454020, -9.15037729, -29.35840865, -36.67817400, -7.30872831
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03351701, -0.00523836, 0.00898751, 0.53023605,  0.28486348, -9.41750387, -29.48213131, -36.75980354, -6.33584198
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04279105, -0.04541356, -0.13496870, 0.58945513,  0.56275152, -9.33493934, -29.36138337, -36.91637720, -5.97598336
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03345306, -0.03577901, -0.NaN6688, 0.53728980,  0.23488618, -9.21756877, -27.55498622, -37.85175729, -8.28186699
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.00794907, -0.00500387, -0.10844285, 0.35547750,  -0.11964816, -9.19759294, -27.55308900, -38.12984316, -6.89669940
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, -0.01858822, -0.01057349, 0.00711229, 0.76993620,  -0.09237907, -9.53216509, -28.68960346, -37.27182476, -6.95268641
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.06281298, -0.00393277, -0.07193353, 0.53703946,  0.41665460, -9.53210178, -27.89049371, -37.44139347, -8.99358281
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04385374, -0.01217764, -0.09535023, 0.32791298,  0.11825947, -9.65903694, -27.42987140, -37.99110837, -8.05605092
45.42430313, 11.87809899, 221.28143802, -12.53657764, 19.59885416, 2.53732275, 0.02932923, 0.01351152, -0.07430618, 0.22183873,  0.05207850, -9.78907959, -25.31791520, -39.59147187, -7.22084769
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03014654, -0.01087617, -0.09040964, -0.11638241,  0.19350822, -9.95725071, -27.00024100, -38.54568381, -6.77047722
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02259090, -0.01936180, -0.01218554, 0.32584778,  -0.03367319, -9.97209751, -25.81472747, -38.73295351, -9.69434236
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.02528148, 0.01405852, -0.07458146, 0.57273737,  0.28919221, -9.78682959, -26.46446310, -38.78221803, -7.49625732
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04584966, -0.00687023, -0.04349985, 0.71705079,  0.21552673, -9.92979332, -25.72169203, -39.38945871, -6.89109700
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.04150867, 0.01399046, -0.11907381, 0.43993380,  0.25940257, -10.12967673, -23.66975565, -40.44595324, -8.03054481
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.03095035, 0.01896831, -0.05062729, 0.30831083,  -0.03266649, -10.05125379, -25.99767550, -39.19068581, -6.98807061
     NaN,      NaN,      NaN,      NaN,      NaN,      NaN, 0.01468810, 0.00224308, 0.02915193, 0.40207169,  -0.11615724, -10.11340505, -23.36341486, -40.71966463, -7.52873656
