lat, lon, h, v_n, v_e, v_d, q0, q1, q2, q3, xg_1, xg_2, xg_3
45.418989, 11.868521, 172.851236, 13.136789, 9.375037, 0.130403, 0.992952, -0.006114, -0.046833, 0.108697, 0.007615, 0.002978, -0.019688
45.418986, 11.868494, 172.632246, 11.848904, 9.105131, 1.758236, 0.993192, -0.008259, -0.046348, 0.106555, 0.007615, 0.002978, -0.019688
45.418996, 11.868506, 172.456423, 11.887441, 9.120845, 1.748284, 0.993453, -0.008799, -0.045282, 0.104518, 0.007615, 0.002978, -0.019688
45.419007, 11.868518, 172.281594, 11.897891, 9.129905, 1.724574, 0.993517, -0.009344, -0.043801, 0.104493, 0.007615, 0.002978, -0.019688
45.419018, 11.868529, 172.109137, 11.884287, 9.123673, 1.704791, 0.993499, -0.009727, -0.042834, 0.105023, 0.007615, 0.002978, -0.019689
45.419028, 11.868541, 171.938658, 11.901790, 9.089272, 1.696948, 0.993649, -0.010639, -0.042016, 0.103843, 0.007615, 0.002978, -0.019689
45.419039, 11.868553, 171.768963, 11.942050, 9.124481, 1.715396, 0.993914, -0.010222, -0.042017, 0.101317, 0.007615, 0.002978, -0.019689
45.419050, 11.868564, 171.597424, 12.006995, 9.151204, 1.715252, 0.993942, -0.007183, -0.040172, 0.102050, 0.007615, 0.002978, -0.019689
45.419060, 11.868576, 171.425898, 12.056078, 9.153173, 1.713491, 0.993783, -0.007268, -0.039611, 0.103792, 0.007615, 0.002978, -0.019689
45.419073, 11.868588, 171.254549, 12.110161, 9.146749, 1.729824, 0.993489, -0.007024, -0.042403, 0.105507, 0.007609, 0.002966, -0.019690
45.419084, 11.868599, 171.081567, 12.147634, 9.132551, 1.783451, 0.993368, -0.006066, -0.040124, 0.107577, 0.007606, 0.002969, -0.019690
45.419059, 11.868669, 170.101524, 14.513118, 7.887488, 1.213454, 0.993451, -0.005038, -0.038695, 0.107390, 0.007607, 0.002969, -0.019690
45.419072, 11.868679, 169.980178, 14.461791, 7.881175, 1.217025, 0.993536, -0.004702, -0.038168, 0.106801, 0.007607, 0.002969, -0.019690
45.419085, 11.868689, 169.858476, 14.411140, 7.901578, 1.171776, 0.993591, -0.005212, -0.038102, 0.106294, 0.007607, 0.002969, -0.019690
45.419098, 11.868700, 169.741298, 14.409555, 7.901272, 1.171437, 0.993735, -0.004558, -0.037030, 0.105354, 0.007607, 0.002969, -0.019690
45.419111, 11.868710, 169.624154, 14.430952, 7.921663, 1.152081, 0.993855, -0.004705, -0.036195, 0.104503, 0.007607, 0.002969, -0.019690
45.419124, 11.868720, 169.508946, 14.461320, 7.937107, 1.147767, 0.993662, -0.004544, -0.037172, 0.105987, 0.007610, 0.002964, -0.019690
45.419137, 11.868730, 169.394169, 14.482706, 7.941224, 1.212690, 0.993712, -0.004235, -0.035840, 0.105991, 0.007610, 0.002964, -0.019690
45.419150, 11.868740, 169.272900, 14.483359, 7.938966, 1.256994, 0.993639, -0.003464, -0.034823, 0.107034, 0.007610, 0.002964, -0.019690
45.419164, 11.868750, 169.147201, 14.480310, 7.920706, 1.253061, 0.993867, -0.003664, -0.032074, 0.105762, 0.007605, 0.002969, -0.019691
45.419175, 11.868760, 169.021895, 14.455783, 7.914046, 1.175837, 0.994378, -0.001303, -0.030975, 0.101248, 0.007612, 0.002973, -0.019692
45.419221, 11.868743, 174.598033, 14.107096, 7.155653, -0.695763, 0.994784, 0.002229, -0.029704, 0.097553, 0.007623, 0.002977, -0.019693
45.419234, 11.868752, 174.667609, 14.101406, 7.181831, -0.767411, 0.994743, 0.001811, -0.028639, 0.098295, 0.007623, 0.002977, -0.019693
45.419247, 11.868761, 174.744350, 14.101196, 7.198409, -0.788901, 0.994630, 0.002866, -0.027357, 0.099773, 0.007623, 0.002977, -0.019693
45.419259, 11.868771, 174.823240, 14.124439, 7.192427, -0.779503, 0.994321, 0.003742, -0.026987, 0.102880, 0.007624, 0.002973, -0.019692
45.419272, 11.868780, 174.901190, 14.144276, 7.192481, -0.724688, 0.994118, 0.004144, -0.025855, 0.105093, 0.007618, 0.002971, -0.019692
45.419284, 11.868789, 174.973659, 14.143958, 7.176506, -0.650450, 0.993883, 0.008233, -0.025011, 0.107256, 0.007624, 0.002971, -0.019691
45.419297, 11.868798, 175.038704, 14.151425, 7.193512, -0.587689, 0.993641, 0.010294, -0.024585, 0.109390, 0.007624, 0.002971, -0.019691
45.419310, 11.868807, 175.097473, 14.142729, 7.150741, -0.587952, 0.993347, 0.011265, -0.025070, 0.111829, 0.007624, 0.002971, -0.019691
45.419323, 11.868817, 175.156268, 14.177036, 7.106437, -0.574705, 0.993324, 0.012400, -0.025247, 0.111880, 0.007624, 0.002971, -0.019692
45.419335, 11.868826, 175.213739, 14.239899, 7.054637, -0.574847, 0.993534, 0.013426, -0.024754, 0.109992, 0.007624, 0.002971, -0.019692
45.419336, 11.868837, 171.173564, 15.490066, 10.397183, -0.360449, 0.993764, 0.012808, -0.022743, 0.108404, 0.007624, 0.002971, -0.019692
45.419350, 11.868850, 171.209609, 15.551284, 10.346963, -0.333357, 0.993885, 0.011981, -0.020605, 0.107816, 0.007624, 0.002971, -0.019692
45.419364, 11.868863, 171.242945, 15.597467, 10.309495, -0.345483, 0.993878, 0.010753, -0.020512, 0.108033, 0.007624, 0.002971, -0.019692
45.419378, 11.868876, 171.277493, 15.643296, 10.273935, -0.341609, 0.993909, 0.009283, -0.019023, 0.108151, 0.007624, 0.002971, -0.019692
45.419392, 11.868889, 171.311654, 15.668715, 10.229666, -0.313695, 0.993757, 0.007875, -0.018343, 0.109766, 0.007624, 0.002971, -0.019692
45.419406, 11.868902, 171.343024, 15.701636, 10.220606, -0.300765, 0.993822, 0.007767, -0.017753, 0.109285, 0.007624, 0.002971, -0.019693
45.419420, 11.868916, 171.373100, 15.732981, 10.214890, -0.279144, 0.993863, 0.008226, -0.017519, 0.108915, 0.007624, 0.002971, -0.019693
45.419434, 11.868929, 171.401015, 15.742815, 10.213466, -0.261497, 0.993850, 0.007832, -0.016817, 0.109166, 0.007624, 0.002971, -0.019693
45.419448, 11.868942, 171.427164, 15.747084, 10.205411, -0.247805, 0.993701, 0.006578, -0.016953, 0.110580, 0.007624, 0.002971, -0.019693
45.419462, 11.868955, 171.451945, 15.753784, 10.184998, -0.217785, 0.993702, 0.006028, -0.015707, 0.110787, 0.007624, 0.002971, -0.019693
45.419482, 11.868940, 173.820020, 13.471307, 9.681899, -0.661410, 0.993845, 0.004622, -0.015866, 0.109540, 0.007624, 0.002971, -0.019693
45.419494, 11.868953, 173.886161, 13.494414, 9.686427, -0.694043, 0.994280, 0.002838, -0.017521, 0.105320, 0.007622, 0.002960, -0.019695
45.419506, 11.868965, 173.955565, 13.520359, 9.681768, -0.746235, 0.994505, -0.000298, -0.019571, 0.102839, 0.007615, 0.002950, -0.019697
45.419518, 11.868977, 174.030189, 13.543464, 9.670577, -0.811987, 0.994566, -0.002574, -0.018213, 0.102474, 0.007615, 0.002950, -0.019697
45.419530, 11.868990, 174.111387, 13.612747, 9.660906, -0.793614, 0.994655, -0.003302, -0.017779, 0.101654, 0.007615, 0.002950, -0.019697
45.419543, 11.869002, 174.190749, 13.685079, 9.663863, -0.767002, 0.994755, -0.003503, -0.015968, 0.100970, 0.007615, 0.002950, -0.019697
45.419554, 11.869015, 174.267449, 13.760442, 9.688999, -0.779097, 0.994863, -0.000428, -0.018308, 0.099563, 0.007630, 0.002936, -0.019697
45.419567, 11.869027, 174.345359, 13.808215, 9.702822, -0.830786, 0.994924, -0.000429, -0.019972, 0.098628, 0.007624, 0.002925, -0.019700
45.419582, 11.869039, 174.428437, 13.837049, 9.690317, -0.933749, 0.994875, -0.002641, -0.020411, 0.098993, 0.007611, 0.002919, -0.019702
45.419594, 11.869052, 174.521812, 13.851120, 9.665374, -1.020934, 0.994894, -0.002668, -0.019860, 0.098911, 0.007611, 0.002919, -0.019702
45.419606, 11.869047, 169.972282, 15.591799, 8.297100, 0.842572, 0.995126, -0.002832, -0.019216, 0.096677, 0.007611, 0.002919, -0.019702
45.419620, 11.869057, 169.888025, 15.626281, 8.306221, 0.863585, 0.995283, -0.003981, -0.017978, 0.095252, 0.007611, 0.002919, -0.019702
45.419634, 11.869068, 169.801666, 15.666153, 8.298100, 0.907558, 0.995352, -0.006013, -0.020803, 0.093833, 0.007608, 0.002901, -0.019703
45.419648, 11.869078, 169.710910, 15.722081, 8.287354, 0.982223, 0.995430, -0.005760, -0.020438, 0.093105, 0.007608, 0.002901, -0.019703
45.419662, 11.869089, 169.612688, 15.758387, 8.279059, 0.974516, 0.995511, -0.005974, -0.019451, 0.092431, 0.007608, 0.002901, -0.019703
45.419676, 11.869100, 169.515236, 15.773765, 8.268602, 0.926827, 0.995536, -0.005624, -0.019940, 0.092080, 0.007608, 0.002901, -0.019703
45.419690, 11.869110, 169.422554, 15.765006, 8.278161, 0.931691, 0.995648, -0.006467, -0.018449, 0.091121, 0.007608, 0.002901, -0.019703
45.419704, 11.869121, 169.329385, 15.729836, 8.290818, 0.965948, 0.995772, -0.005923, -0.016664, 0.090141, 0.007608, 0.002901, -0.019703
45.419718, 11.869131, 169.232790, 15.703017, 8.301167, 0.977328, 0.995837, -0.006109, -0.014670, 0.089753, 0.007608, 0.002901, -0.019703
45.419733, 11.869142, 169.135057, 15.694866, 8.308307, 1.017981, 0.995645, -0.007030, -0.012374, 0.092135, 0.007604, 0.002908, -0.019702
45.419726, 11.869147, 171.761460, 15.925126, 8.398717, -0.835118, 0.995800, -0.006943, -0.011815, 0.090529, 0.007604, 0.002908, -0.019702
45.419740, 11.869158, 171.844972, 15.896559, 8.433450, -0.789091, 0.995807, -0.007433, -0.011217, 0.090488, 0.007604, 0.002908, -0.019702
45.419755, 11.869168, 171.923881, 15.863360, 8.449462, -0.779045, 0.995663, -0.007420, -0.010432, 0.092153, 0.007606, 0.002911, -0.019701
45.419769, 11.869179, 172.001785, 15.857202, 8.452776, -0.718948, 0.995617, -0.008360, -0.009077, 0.092707, 0.007606, 0.002911, -0.019701
45.419783, 11.869190, 172.073680, 15.855319, 8.447180, -0.707958, 0.995644, -0.009466, -0.008403, 0.092369, 0.007606, 0.002911, -0.019701
45.419797, 11.869201, 172.144476, 15.818455, 8.442123, -0.722230, 0.995884, -0.009218, -0.007863, 0.089819, 0.007606, 0.002911, -0.019702
45.419811, 11.869212, 172.216699, 15.820623, 8.453482, -0.754200, 0.996224, -0.007293, -0.006963, 0.086228, 0.007620, 0.002911, -0.019703
45.419824, 11.869222, 172.292119, 15.827903, 8.468396, -0.807813, 0.996536, -0.006500, -0.009098, 0.082405, 0.007635, 0.002901, -0.019703
45.419838, 11.869233, 172.372900, 15.858665, 8.484372, -0.865994, 0.996711, -0.006837, -0.007494, 0.080395, 0.007635, 0.002901, -0.019703
45.419852, 11.869244, 172.459500, 15.885209, 8.490946, -0.896721, 0.996672, -0.006246, -0.007340, 0.080946, 0.007635, 0.002901, -0.019703
45.419875, 11.869304, 176.280201, 14.489938, 7.600683, -0.763215, 0.996709, -0.005633, -0.005859, 0.080652, 0.007635, 0.002901, -0.019704
45.419888, 11.869314, 176.356522, 14.509277, 7.630242, -0.744390, 0.996842, -0.003287, -0.004238, 0.079226, 0.007635, 0.002901, -0.019704
45.419901, 11.869324, 176.430961, 14.500232, 7.655402, -0.750414, 0.996736, -0.003234, -0.004786, 0.080529, 0.007635, 0.002901, -0.019704
45.419914, 11.869334, 176.506002, 14.472076, 7.680957, -0.745047, 0.996581, -0.002232, -0.005174, 0.082429, 0.007635, 0.002901, -0.019704
45.419927, 11.869343, 176.580507, 14.449356, 7.678172, -0.702452, 0.996391, -0.002256, -0.003671, 0.084772, 0.007624, 0.002898, -0.019702
45.419940, 11.869353, 176.650752, 14.453167, 7.666199, -0.609222, 0.996468, 0.000490, -0.003846, 0.083888, 0.007624, 0.002898, -0.019702
45.419953, 11.869363, 176.711674, 14.505448, 7.660473, -0.560882, 0.996532, 0.001613, -0.002523, 0.083162, 0.007624, 0.002898, -0.019702
45.419968, 11.869373, 176.767763, 14.541478, 7.673525, -0.535578, 0.996684, 0.000007, -0.005273, 0.081201, 0.007605, 0.002874, -0.019703
45.419982, 11.869383, 176.821321, 14.585755, 7.648440, -0.473028, 0.996542, -0.000182, -0.005703, 0.082896, 0.007595, 0.002864, -0.019702
45.419995, 11.869392, 176.868623, 14.604739, 7.634550, -0.391305, 0.996488, 0.000857, -0.003735, 0.083648, 0.007594, 0.002874, -0.019701
45.419973, 11.869370, 173.638967, 14.235620, 7.269358, -0.548215, 0.996446, 0.002463, -0.002354, 0.084165, 0.007599, 0.002880, -0.019700
45.419986, 11.869380, 173.693788, 14.220168, 7.280218, -0.486676, 0.996521, 0.003873, -0.001896, 0.083232, 0.007599, 0.002880, -0.019700
45.419999, 11.869389, 173.742456, 14.210723, 7.272259, -0.450135, 0.996514, 0.005810, -0.001904, 0.083203, 0.007599, 0.002880, -0.019700
45.420011, 11.869398, 173.787469, 14.204003, 7.275747, -0.449483, 0.996497, 0.006990, -0.002158, 0.083303, 0.007599, 0.002880, -0.019701
45.420024, 11.869408, 173.832418, 14.207987, 7.283499, -0.432767, 0.996461, 0.008248, -0.001435, 0.083637, 0.007599, 0.002880, -0.019701
45.420038, 11.869417, 173.875694, 14.233872, 7.268195, -0.398028, 0.996398, 0.006582, -0.003643, 0.084461, 0.007581, 0.002863, -0.019701
45.420051, 11.869426, 173.915497, 14.266568, 7.243484, -0.314221, 0.996301, 0.008785, -0.003784, 0.085399, 0.007581, 0.002863, -0.019701
45.420063, 11.869436, 173.946919, 14.287628, 7.233497, -0.271623, 0.996231, 0.009619, -0.004274, 0.086103, 0.007581, 0.002863, -0.019701
45.420076, 11.869445, 173.974081, 14.264101, 7.230675, -0.279876, 0.996059, 0.010562, -0.004152, 0.087968, 0.007581, 0.002863, -0.019701
45.420089, 11.869454, 174.002069, 14.234759, 7.216692, -0.319042, 0.995988, 0.010600, -0.004736, 0.088732, 0.007581, 0.002863, -0.019701
45.420083, 11.869430, 173.849244, 12.411050, 8.524188, -0.250623, 0.995882, 0.011278, -0.004593, 0.089838, 0.007585, 0.002865, -0.019700
45.420095, 11.869441, 173.874306, 12.408001, 8.528598, -0.186057, 0.995746, 0.012132, -0.003794, 0.091262, 0.007591, 0.002867, -0.019698
45.420106, 11.869452, 173.892912, 12.405412, 8.536592, -0.116016, 0.995580, 0.009408, -0.005729, 0.093268, 0.007573, 0.002855, -0.019698
45.420117, 11.869463, 173.904514, 12.426533, 8.511012, -0.039781, 0.995457, 0.009609, -0.005759, 0.094547, 0.007573, 0.002855, -0.019698
45.420128, 11.869474, 173.908492, 12.479012, 8.473429, -0.024724, 0.995365, 0.009902, -0.005976, 0.095475, 0.007573, 0.002855, -0.019698
45.420139, 11.869485, 173.910964, 12.470335, 8.451413, 0.018351, 0.995342, 0.008779, -0.005801, 0.095833, 0.007573, 0.002855, -0.019698
45.420151, 11.869496, 173.909129, 12.459217, 8.437971, 0.038872, 0.995434, 0.007550, -0.005191, 0.095007, 0.007573, 0.002855, -0.019698
45.420164, 11.869506, 173.905242, 12.409770, 8.429823, 0.034551, 0.995435, 0.003334, -0.004135, 0.095296, 0.007545, 0.002863, -0.019697
45.420175, 11.869517, 173.901787, 12.383215, 8.404598, -0.014942, 0.995427, 0.003038, -0.004768, 0.095359, 0.007545, 0.002863, -0.019697
45.420186, 11.869528, 173.903281, 12.349725, 8.383912, -0.039750, 0.995510, 0.001910, -0.006437, 0.094422, 0.007545, 0.002863, -0.019698
45.420231, 11.869551, 170.191391, 14.242212, 8.855015, 2.157879, 0.995675, -0.000342, -0.006626, 0.092668, 0.007545, 0.002863, -0.019698
45.420244, 11.869562, 169.975604, 14.235442, 8.875043, 2.136111, 0.995821, 0.001452, -0.007510, 0.091001, 0.007564, 0.002860, -0.019699
45.420257, 11.869574, 169.761992, 14.248667, 8.891883, 2.083502, 0.995845, 0.001152, -0.008351, 0.090669, 0.007564, 0.002860, -0.019699
45.420269, 11.869585, 169.553642, 14.275630, 8.896024, 2.064072, 0.995806, 0.001029, -0.008153, 0.091116, 0.007564, 0.002860, -0.019699
45.420282, 11.869596, 169.347235, 14.314059, 8.875532, 2.024531, 0.995776, 0.000960, -0.007947, 0.091470, 0.007564, 0.002860, -0.019699
45.420295, 11.869608, 169.144782, 14.375848, 8.829885, 1.991745, 0.995801, 0.000269, -0.008559, 0.091146, 0.007564, 0.002860, -0.019699
45.420308, 11.869619, 168.945607, 14.432673, 8.826688, 2.036353, 0.995942, -0.000021, -0.009411, 0.089502, 0.007564, 0.002860, -0.019700
45.420321, 11.869630, 168.741972, 14.487150, 8.821054, 2.059478, 0.995973, -0.001000, -0.009008, 0.089192, 0.007564, 0.002860, -0.019700
45.420334, 11.869642, 168.536024, 14.560977, 8.820222, 2.049418, 0.995992, -0.001143, -0.010330, 0.088837, 0.007564, 0.002860, -0.019700
45.420347, 11.869653, 168.331083, 14.611791, 8.823555, 2.043446, 0.995979, -0.000578, -0.011043, 0.088899, 0.007564, 0.002860, -0.019700
45.420358, 11.869608, 169.359137, 13.632562, 9.003824, 0.781749, 0.995936, -0.001536, -0.011272, 0.089337, 0.007564, 0.002860, -0.019700
45.420370, 11.869620, 169.280962, 13.653596, 8.987216, 0.733117, 0.996041, -0.001660, -0.011458, 0.088139, 0.007568, 0.002861, -0.019703
45.420383, 11.869631, 169.207650, 13.652940, 8.989413, 0.665499, 0.996188, -0.001886, -0.014818, 0.085944, 0.007568, 0.002844, -0.019706
45.420395, 11.869643, 169.141100, 13.681289, 8.987350, 0.605764, 0.996254, -0.001407, -0.014482, 0.085237, 0.007568, 0.002844, -0.019706
45.420407, 11.869654, 169.080524, 13.721242, 9.002349, 0.573377, 0.996302, -0.000884, -0.013928, 0.084785, 0.007568, 0.002844, -0.019706
45.420419, 11.869666, 169.023186, 13.770689, 9.015495, 0.578522, 0.996124, -0.000734, -0.013661, 0.086893, 0.007568, 0.002844, -0.019706
45.420432, 11.869677, 168.965334, 13.858808, 8.990355, 0.598649, 0.996060, -0.000506, -0.012557, 0.087792, 0.007568, 0.002844, -0.019706
45.420444, 11.869689, 168.905469, 13.948812, 8.965529, 0.608459, 0.995994, 0.000502, -0.012040, 0.088600, 0.007568, 0.002844, -0.019706
45.420457, 11.869700, 168.844623, 14.006561, 8.935677, 0.593303, 0.995936, -0.000532, -0.012604, 0.089178, 0.007568, 0.002844, -0.019706
45.420469, 11.869712, 168.785293, 14.050563, 8.938033, 0.566375, 0.995880, -0.000903, -0.013488, 0.089673, 0.007568, 0.002844, -0.019706
45.420439, 11.869788, 172.669059, 13.907960, 8.456554, -1.323155, 0.995969, -0.002744, -0.013824, 0.088587, 0.007568, 0.002844, -0.019706
45.420451, 11.869799, 172.801375, 13.959473, 8.454248, -1.345289, 0.996087, -0.003368, -0.013858, 0.087221, 0.007568, 0.002844, -0.019706
45.420464, 11.869810, 172.935904, 13.970928, 8.458563, -1.356037, 0.995979, -0.004258, -0.013406, 0.088474, 0.007568, 0.002844, -0.019706
45.420476, 11.869820, 173.071507, 13.980630, 8.445456, -1.364637, 0.995925, -0.004729, -0.012959, 0.089128, 0.007568, 0.002844, -0.019706
45.420489, 11.869831, 173.207971, 13.988237, 8.438180, -1.335076, 0.996035, -0.004813, -0.012973, 0.087879, 0.007568, 0.002844, -0.019706
45.420501, 11.869842, 173.341479, 13.994855, 8.440197, -1.315919, 0.996146, -0.003483, -0.013636, 0.086568, 0.007568, 0.002844, -0.019706
45.420514, 11.869853, 173.473071, 13.997855, 8.442772, -1.345970, 0.996218, -0.004688, -0.017843, 0.084911, 0.007556, 0.002810, -0.019711
45.420527, 11.869864, 173.607668, 14.035757, 8.433498, -1.398674, 0.996199, -0.005558, -0.018864, 0.084857, 0.007556, 0.002810, -0.019711
45.420542, 11.869874, 173.747535, 14.129564, 8.421150, -1.435387, 0.996503, -0.009474, -0.026898, 0.078537, 0.007528, 0.002738, -0.019726
45.420557, 11.869885, 173.891074, 14.221733, 8.393112, -1.498733, 0.996528, -0.011377, -0.030611, 0.076588, 0.007519, 0.002700, -0.019729
45.420603, 11.869850, 172.122366, 13.889600, 8.716307, -0.215652, 0.996609, -0.011988, -0.030689, 0.075398, 0.007519, 0.002700, -0.019729
45.420616, 11.869861, 172.143931, 13.918904, 8.738905, -0.225332, 0.996689, -0.013014, -0.030301, 0.074327, 0.007519, 0.002700, -0.019730
45.420628, 11.869872, 172.166465, 13.925614, 8.760415, -0.226622, 0.996694, -0.013664, -0.031050, 0.073830, 0.007519, 0.002700, -0.019730
45.420641, 11.869883, 172.189127, 13.921759, 8.784267, -0.247792, 0.996753, -0.012518, -0.031723, 0.072939, 0.007523, 0.002700, -0.019732
45.420653, 11.869895, 172.213906, 13.922772, 8.787566, -0.300430, 0.996664, -0.013442, -0.032470, 0.073661, 0.007523, 0.002700, -0.019732
45.420666, 11.869906, 172.243949, 13.905821, 8.801338, -0.321423, 0.996711, -0.013329, -0.031515, 0.073455, 0.007523, 0.002700, -0.019732
45.420678, 11.869917, 172.276091, 13.872593, 8.796697, -0.308814, 0.996757, -0.013611, -0.032039, 0.072558, 0.007523, 0.002701, -0.019732
45.420691, 11.869928, 172.306973, 13.842802, 8.812069, -0.289601, 0.996883, -0.013920, -0.031941, 0.070778, 0.007523, 0.002701, -0.019732
45.420703, 11.869940, 172.335933, 13.870994, 8.804520, -0.282221, 0.997048, -0.014205, -0.032319, 0.068179, 0.007523, 0.002701, -0.019732
45.420719, 11.869951, 172.364155, 13.997071, 8.780990, -0.239019, 0.997134, -0.016182, -0.044936, 0.058669, 0.007521, 0.002561, -0.019753
45.420746, 11.869965, 171.003378, 14.864076, 10.258526, -0.557334, 0.997028, -0.019278, -0.053369, 0.052113, 0.007518, 0.002438, -0.019768
45.420760, 11.869979, 171.059112, 15.060885, 10.234643, -0.475690, 0.997338, -0.020892, -0.049063, 0.049728, 0.007518, 0.002438, -0.019768
45.420773, 11.869992, 171.106681, 15.298251, 10.238369, -0.420929, 0.997421, -0.022671, -0.048924, 0.047359, 0.007518, 0.002438, -0.019768
45.420787, 11.870005, 171.148774, 15.570850, 10.251755, -0.397482, 0.996358, -0.020143, -0.066021, 0.050054, 0.007566, 0.002286, -0.019751
45.420801, 11.870018, 171.188522, 15.819645, 10.275103, -0.417831, 0.995192, -0.019961, -0.083735, 0.046711, 0.007578, 0.002155, -0.019756
45.420816, 11.870031, 171.230305, 16.047177, 10.263989, -0.518078, 0.993996, -0.019648, -0.098037, 0.044442, 0.007587, 0.002057, -0.019759
45.420831, 11.870044, 171.282113, 16.235769, 10.255758, -0.701243, 0.992638, -0.022077, -0.110635, 0.044076, 0.007574, 0.001988, -0.019759
